ID,Timestamp,Tweet URL,Group,Collector,Category,Topic,Keywords,Account handle,Account name,Account bio,Account type,Joined,Following,Followers,Location,Tweet,Tweet Translated,Tweet Type,Date posted,Screenshot,Content type,Likes,Replies,Retweets
23-90,19/04/23 23:15:44,https://twitter.com/FhqJackie/status/1544153728428625920,23,"Lorico, Hans Daniel",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,"May 1973, Green Revolution, Marcos, Imelda, Masagana 99, rice, self sufficient",@FhqJackie,Emerald Jackie F. Carrington,"I'm a people person. Dog& cat lover, old soul and lover of plants. Music lover too..Music is a way to express yourself and your feelings.❤️🎶🎵",Anonymous,09/21,5099,5711,Republic of the Philippines,"Baliktanaw: In May 1973, the Green Revolution was launched by former Pres. Marcos & Madame Imelda, under the name of Masagana (bountiful) 99,which aimed to produce 99 sacks of rice  per hectare that was necessary to make the country self-sufficient in terms of rice. #PBBM
ctto","Look back: In May 1973, the Green Revolution was launched by former Pres. Marcos & Madame Imelda, under the name of Masagana (bountiful) 99,which aimed to produce 99 sacks of rice  per hectare that was necessary to make the country self-sufficient in terms of rice. #PBBM
ctto","Text, Photo",05/07/22 10:58,https://drive.google.com/file/d/1KX-avO0zuTBXvnEN1FK7WZpumch3RKO9/view?usp=share_link,Rational,42,1,4
23-91,19/04/23 23:21:27,https://twitter.com/BCT14Avenger/status/1355694475897577476,23,"Lorico, Hans Daniel",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,"FTI Complex, Marcos, visionary, Ayala, Metro, Supply of food",@BCT14Avenger,Revenant💀♌,FREEDOM IS NOT FREE. It is paid for with the blood of fighting men and stained with the tears of loved ones left behind... ✌👊🇵🇭☇14,Anonymous,05/19,2887,2589,NULL,"and FTI complex.. once a brainchild of Marcos, the visionary forward looking president.. if properly maximized and had not been sold by BSAbnoy to the Ayala's, Metro could have an ample supply of foods to stabilize rocketing prices..
@pinoyanghang
 
@Dutertenomics
 @DeLegazpiYLopez","and FTI complex.. once a brainchild of Marcos, the visionary forward looking president.. if properly maximized and had not been sold by BSAbnoy to the Ayala's, Metro could have an ample supply of foods to stabilize rocketing prices..
@pinoyanghang
 
@Dutertenomics
 @DeLegazpiYLopez","Text, Photo",31/01/21 09:48,https://drive.google.com/file/d/16gAvvOh8yyIMd_qMHyuiSiu4O9bOEeiI/view?usp=share_link,Rational,14,1,4
23-92,19/04/23 23:21:37,https://twitter.com/GobHenMiguelLDL/status/1355697187934466048,23,"Lorico, Hans Daniel",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,"Shortage of agri products, masagana 99, farmers, KADIWA",@GobHenMiguelLDL,☀️Xенерал-губернатор☀️ Miguel Lopez De Legazpi,El Primero Gobernador Heneral De La Isla Filipinas....,Anonymous,03/17,1346,1409,"Glendale, CA","Correct... Those projects that could have solved the shortage of agri products, MASAGANA99 and to help our farmers to sell their products, yung walang middleman na ganid direcho sa KADIWA to sell their products.","Correct... Those projects that could have solved the shortage of agri products, MASAGANA99 and to help our farmers to sell their products, where there was no selfish middleman, straight to KADIWA to sell their products.",Text,31/01/2021 09:59,https://drive.google.com/file/d/1sXvxIkhAff1hu2n9zfTR1zxbvwowNf7T/view?usp=share_link,Rational,7,0,2
23-93,19/04/23 10:39:55,https://twitter.com/snowespartero/status/701344697336205312?s=20,23,"Rosales, Christian Jay",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,"Libre, Marcos",@snowespartero,❄️,"que sera, sera",Anonymous,10/11,549,482,SOX x CBU,Libre po yung pagkain sa public schools sa panahon ni Marcos. Goodness gracious. #PiliPinasDebates2016,"Food was free in public schools during the time of Marcos. Goodness gracious.
#PiliPinasDebates2016",Text,02/21/16 17:56,https://drive.google.com/file/d/1j73TVeav51qpj6EhW2i-HqQOgLzssfF7/view?usp=sharing,Emotional,0,0,0
23-94,19/04/23 21:52:38,https://twitter.com/onaka1965/status/1018124202623340551?s=20,23,"Rosales, Christian Jay",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,"libre, Marcos",@onaka1965,ronald alano,loyal/hardworking/herbalist,Anonymous,07/12,21,2,philippines,"Nung elementary ako panahon ni marcos di libre gamit at uniform, libre ang pagkain. Aanhin mo ang uniform kung wala ka naman baon...
At saka kahit tsinelas noon pwede pumasok. Kaya nung panahon namin bibihira ang absent sa sarap ng nutriban at miswa....","When I was an elementary student in the time of Marcos items and uniform weren't free, food was free. What are you going to do with a uniform if you don't have food... You could even go to school with slippers back then, This is why during our time people who went absent were rare because of the deliciousness of nutribun and miswa....",Text,07/14/18 21:25,https://drive.google.com/file/d/1dCzs1NADMLRiEk2kCIbJ0YHaARqsQBp6/view?usp=share_link,Rational,0,0,0
23-95,19/04/23 22:05:04,https://twitter.com/marredroyalty/status/1283285967546339330?s=20,23,"Rosales, Christian Jay",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,"Kadiwa, Marcos",@marredroyalty,Marjhon Havana,"🇵🇭 Filipino Scientists, Filipino Inventors

(rare)",Anonymous,06/18,2470,2169,NULL,"25. Nung panahon ni Marcos meron syang tinayong grupo na ""Kadiwa"" na tumutulong at nag bibigay ng libreng pagkain sa mga taong mahihirap kaya walang nagugutom na Pilipino nung kapanahunan nya.","25. During Marcos' time he founded the group ""Kadiwa"" which helped and gave free food to the poor which was why no Filipino went hungry during his time.","Text, Reply (comment)",07/15/20 14:23,https://drive.google.com/file/d/12dACvOBfyWVtbcKme6XiPpQFWPYHBJbC/view?usp=share_link,Rational,4,1,1
23-96,19/04/23 22:09:16,https://twitter.com/JLnFDlang/status/1454013705323261953?s=20,23,"Rosales, Christian Jay",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,"Kadiwa, Marcos",@JLnFDlang,JN Lang,BLINK🤩🥰CHANACC😇🥰TULIP🌷🥰 MAMI🐻🥰,Anonymous,10/19,760,705,NULL,"Nung panahon ni Marcos meron syang tinayong grupo na ""Kadiwa"" na tumutulong at nag bibigay ng libreng pagkain sa mga taong mahihirap kaya walang nagugutom na Pilipino nung kapanahunan nya.

#BringBackMarcos","During Marcos' time he founded the group ""Kadiwa"" which helped and gave free food to the poor which was why no Filipino went hungry during his time.

#BringBackMarcos",Text,29/10/21 17:14,https://drive.google.com/file/d/1qBxfp-ooPhoGKO6nHTf3B4w6c83wsHm9/view?usp=sharing,Rational,4,1,4
23-97,19/04/23 22:12:54,https://twitter.com/indaysara/status/1591419498648973313?s=20,23,"Rosales, Christian Jay",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,Panahon ni Marcos,@indaysara,Sara Duterte,FLY. SOAR. FIGHT. WIN.,Identified,02/12,0,194189,Davao City,"Bilang pa-birthday, handog ni Sen. Imee ang mga nutribuns para sa mga bata at mga gulay para sa residente. 

Ang nutribun ay kilalang tinapay na ipinamigay noong panahon ni dating Pangulong Ferdinand E. Marcos Sr. bilang bahagi ng nutrition program sa mga kabataan.","For the birthday, Sen. Imee provided nutribuns for the children and vegetables for the residents.

The nutribun is a well-known bread that was given away back in the time of Former President Ferdinand E. Marcos Sr. as a part of the nutribun program for the children.","Text, Reply (comment), Image",12/11/22 21:15,https://drive.google.com/file/d/17M66DD5kAS7TCCJe2f0OaUgZrLNJRkFN/view?usp=share_link,Rational,192,12,29
23-98,19/04/23 22:19:53,https://twitter.com/LivMunar/status/1087853583993716736?s=20,23,"Rosales, Christian Jay",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,Panahon ni Marcos,@LivMunar,Liv Munar,im a fighter resbaker sa mga abnoynoy,Anonymous,01/19,260,336,NULL,Sana bumalik gaya noon na mga sch may garden gulay hahhah ang saya saya mag garden tapos lulutuin tapos kakainin . Saka libre gatas ska tinapay busog ang student sa panahon ni marcos,"I hope it goes back to the time before when schools had garden vegetables hahhah it was so fun to garden, cook, then eat. Also the free milk and bread led to students being full during the time of marcos","Text, Reply (comment)",23/01/19 07:24,https://drive.google.com/file/d/11IDCgZoVWRw3jUr0cOv0-lXb834p3eA0/view?usp=share_link,Rational,1,0,0
23-99,19/04/23 22:24:49,https://twitter.com/darwinHeat/status/1474479240955539467?s=20,23,"Rosales, Christian Jay",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,Panahon ni Marcos,@darwinHeat,darwin cabutihan,"MALE,working in Jeddah KSA. 44yrs old.",Anonymous,06/12,1744,768,"Jeddah,KSA","Naalala ko lang. Taga Quezon ako. Panahon ni Marcos- Kapag Feast ni
San Isidro Labrador. 

Nagpapagawa ang parents ko ng suman, Isang sako na Malagkit, para ipamigay sa mga nakiki- fiesta. 

Tangina! Enter  Cory, ang galunggong naging food for the rich. 

Tangina, BBM for life!","I just remembered. I'm from Quezon. The Feast of San Isidro Labradord during the time of Marcos.

My parents would ask for suman, one sack of Malagkit to give away to those who attended the fiesta.

Tangina! Enter Cory, the galunggong (mackerel) became food for the rich.

Tangina, BBM for life!",Text,25/12/21 04:37,https://drive.google.com/file/d/11gDIfCyK9AIZegChKCSplNuC0-sVKgVo/view?usp=share_link,Rational,56,2,13
23-100,19/04/23 22:31:23,https://twitter.com/DUTERTENISTA69/status/1036799481453277184?s=20,23,"Rosales, Christian Jay",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,Panahon ni Marcos,@DUTERTENISTA69,DUTERTENISTA2016,"EJK SPECIALIST, SARCASTIC JOKER, YELLOWTARDS PUNISHER",Anonymous,06/18,158,20,NULL,PANAHON NI MARCOS .... MURA BIGAS AT GALUNGGONG ...!!! PANAHON NG MAG-INANG SAKIM NO .... PINALITAN NG BALA  ANG BIGAS ....!!!,DURING THE TIME OF MARCOS .... RICE AND GALUNGGONG (mackerel) WERE FREE ...!!! DURING THE TIME OF THE GREEDY MOTHER AND SON .... RICE WAS REPLACED WITH BULLETS ....!!!,"Text, Reply (comment)",04/09/18 10:13,https://drive.google.com/file/d/1s_ShWjrDfuxj0wRuyO-K_LVpw_lgnARY/view?usp=share_link,Emotional,1,0,0
23-101,19/04/23 22:35:14,https://twitter.com/mama_wowa/status/1044548108116545536?s=20,23,"Rosales, Christian Jay",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,Panahon ni Marcos,@mama_wowa,MamaW,#2NE1FOURever #FOURever2NE1,Anonymous,10/14,402,612,NY- CT-PA-Dubai-Manila,"Panahon ni Marcos kangkong at galunggong ay 20 at 40 kaya mahirap na daw ang buhay ng mga tao. Nung umupo si Cory, doubled ang presyo ng lahat! Tapos kasalanan pa rin ni Marcos. Dilaw mahilig manisi ng iba. Kahit anong kulay huwag lang talaga dilaw. Choose the real lesser evil.","During the time of Marcos kangkong and galunggong (mackerel) was 20 and 40 which they say was what made the lives of people hard. When Cory was in power, the price of everything was doubled! But it was still the fault of Marcos. The Dilaw enjoyed blaming others. Any color is fine just not dilaw. Choose the real lesser evil.",Text,25/09/18 19:24,https://drive.google.com/file/d/1-Z2W_liYDiucB2TEMGvqngxwvetC1ffr/view?usp=share_link,Rational,3,0,1
23-102,19/04/23 22:44:00,https://twitter.com/LinaSigrid7/status/1042012445361885185?s=20,23,"Rosales, Christian Jay",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,Panahon ni Marcos,@LinaSigrid7,Am Lin,NULL,Anonymous,08/17,226,239,NULL,"Marami kayang pagkain sa panahon ni Pangulong Marcos. Yang, COCOY na yan parang binayaran, just to divert attention. Lagi na lang Marcos, sa katagal ng panahon?
#ElectionFraud2016","There really was plenty of food during the time of President Marcos. That, COCOY acts like he was paid, just to divert attention. It's always Marcos despite the passing of time?
#ElectionFraud2016","Text, Reply (comment)",18/09/18 19:28,https://drive.google.com/file/d/1eIJE-_n-B92TFqBngD1q2nlA9TZv1xZ8/view?usp=share_link,Rational,1,0,1
23-103,19/04/23 22:46:29,https://twitter.com/jaluz1/status/967704605407653889?s=20,23,"Rosales, Christian Jay",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,Panahon ni Marcos,@jaluz1,Luzon,love love love!!!,Anonymous,01/11,85,135,philippines,Napakasarap nung panahon ni marcos tahimik madamig pagkain,"It was nice during the time of Marcos, it was quiet and there was plenty of food","Text, Reply (comment)",25/02/18 18:15,https://drive.google.com/file/d/1oQ-zSB4QUY96w3_ZH2XJ4qjmPQYzPUHp/view?usp=share_link,Rational,2,0,1
23-104,19/04/23 22:49:17,https://twitter.com/JoyceMa21045085/status/1449273338107338759?s=20,23,"Rosales, Christian Jay",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,Panahon ni Marcos,@JoyceMa21045085,Joyce Martin,"Hindi ako troll..No to vote buying!
BBMisMYPRESIDENT
BBM-SARA
SARA-BBM",Anonymous,09/21,842,1642,NULL,True..nakakamis noong panahon ni marcos. Lahat nabibigyan ng pagkain. May mga libre pa kaming school suplies noon.,True... It's easy to miss the time of Marcos. Everyone received food. There were even free school supplies back then.,"Text, Reply (comment)",16/10/21 15:17,https://drive.google.com/file/d/1pp9peFQxaGTuuyLGYLxMDPWuomhuJDYQ/view?usp=share_link,Rational,9,0,0
23-105,19/04/23 22:58:52,https://twitter.com/adnerb1977/status/1572620708416753665?s=20,23,"Rosales, Christian Jay",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,Panahon ni Marcos,@adnerb1977,Brenda Rosales,Bullet's Launcher,Anonymous,03/22,254,204,NULL,"Kahit dito po sa amin sa Laguna mas gusto po ng mga elders ang panahon ni Marcos. Maraming proyekto, disiplinado ang tao, maraming pagkain, tutok sa mga proyektong pang edukasyon, etc.","Even here in Laguna the elders still prefer the time of Marcos. There were many projects, the people were disciplined, there was a lot of food, there was a focus in projects related to education, etc.","Text, Reply (comment)",22/09/22 00:16,https://drive.google.com/file/d/1KF27E9BsxOJF6iu3SpZ9BnUZJVKYc_fv/view?usp=share_link,Rational,1,1,0
23-106,19/04/23 23:03:35,https://twitter.com/genieceln_ect/status/1309861717334061063?s=20,23,"Rosales, Christian Jay",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,Panahon ni Marcos,@genieceln_ect,ᜐᜒᜐᜒ,"If you can't stimulate my mind,and you can't captivate my soul,you will never excite my body💙The Empress👑Queen of Swords🗡️Libra Soul❤
fan acc:@cloud_lq13he24",Anonymous,09/16,31,40,"Manila City, National Capital ","mama ko naabutan panahon ni marcos... pagpayat ka at kulang ng nutrisyon.. mas lalong bibigayan ka ng pansin bibigyan ka ng pagkain

nagtatrabaho din si mama sa manila dati

mayayaman talaga ang mga nanggagalaiti dati","My mom was able to reach the time of Marcos... If you were thin and lacked nutrition... You received more attention and you will be given food

My mom also worked in Manila before

The rich were really the ones who were furious before","Text, Reply (comment)",26/09/20 22:25,https://drive.google.com/file/d/1jmsVvN7KNSxun59ZklhMY9rT5meYQfm-/view?usp=share_link,Rational,1,0,0
23-107,19/04/23 23:04:58,https://twitter.com/freddiecagay/status/1493200861895749639?s=20,23,"Rosales, Christian Jay",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,Panahon ni Marcos,@freddiecagay,Freddiecagay,im a god fearing person a down to earth human being humble and sweet and a funny guy..,Anonymous,02/21,68,10,NULL,Tarantadong mga onngoy to panu nila nasabing magnanakaw mga marcos ako naabutan kupa panahon ni marcos 48 na ako ngayon sa totoo lang sa panahon ni marcos walang gutom.mag researce din sana ang mga onggoy nato,"These shameless monkeys how can they say that the Marcos family were thieves. I was able to reach the time of Marcos, I am 48 right now. To be honest nobody went hungry only in the time of Marcos. These monkeys should also do their research","Text, Reply (comment)",14/02/22 20:30,https://drive.google.com/file/d/1BwF4XnIe6Q_9SwV7TYLVIBKIgylZj13M/view?usp=share_link,Emotional,8,0,0
23-108,19/04/23 23:07:28,https://twitter.com/warriorlien/status/765211762580942848?s=20,23,"Rosales, Christian Jay",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,Panahon ni Marcos,@warriorlien,warrior_of_K,"A GOD SERVANT,MOTHER WHO DOES GYM AND A NATURE LOVER,, FIGHTER FOR GOOD CAUSE FOR THE NEXT GENERATION,,GOD PROTECT THE PHILIPPINES!",Anonymous,08/14,820,383,NULL,"NAABUTAN KO ITO--LIBRE PANAHON NI MARCOS, ,PNAHON NI AQUINO SABI NI BAM--PAGPAG NALANG DAW KAININ TIRA SA TINDAHAN.","I WAS HERE WHEN IT HAPPENED--FREE DURING THE TIME OF MARCOS, , BAM SAID DURING THE TIME OF AQUINO--SCRAPS WERE THE ONLY THING YOU CAN EAT FROM THE STORE.","Text, Image",15/08/16 23:41,https://drive.google.com/file/d/1xpFtIifh4V92A4TbIMijeRTDSs0n-8js/view?usp=share_link,Rational,0,1,0
23-109,19/04/23 23:10:36,https://twitter.com/kianamariz73/status/724973303039844352?s=20,23,"Rosales, Christian Jay",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,Panahon ni Marcos,@kianamariz73,I LOVE ❤ALDUB 4EVER,"I'm music lover and twitter followers,love to travel and social media friendly.i'm not basher and heater and I don't judge a book by its cover,book lover....",Anonymous,09/14,714,237,NULL,"2400 bayad Ko Sa philhealth Ko, Nong panahon ni Marcos libre gamot at bunot ngipin, libre snacks at  Sa school lunch #BBMPaRin","I paid 2400 for my philhealth, during the time of Marcos medicine and tooth-pulling were free, snacks and school lunch were free #BBMPaRin",Text,26/04/16 22:47,https://drive.google.com/file/d/1hpTOtGOeWlh1x-1R3h4s5ajePK8jlFog/view?usp=share_link,Rational,1,0,0
23-110,19/04/23 23:13:36,https://twitter.com/wryetteee_/status/1445061697094316048?s=20,23,"Rosales, Christian Jay",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,Panahon ni Marcos,@wryetteee_,monica,NULL,Anonymous,06/16,192,500,NULL,wala masaya sila nung panahon ni marcos kasi may libre silang nutribun 😴,They were happy during the time of Marcos because they had free nutribun 😴,Text,10/05/21 0:22,https://drive.google.com/file/d/1iB4lo7_rtvl7mPEujDQKAE4XwK2_cfae/view?usp=share_link,Rational,0,0,0
23-111,19/04/23 23:15:14,https://twitter.com/LorieAnnGReyes1/status/801740810228142080?s=20,23,"Rosales, Christian Jay",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,Panahon ni Marcos,@LorieAnnGReyes1,Lorie Ann G Reyes,NULL,Anonymous,09/15,32,25,NULL,"Naalala ko noong panahon ni marcos libre ang nutribun, may gatas pa.","I remember during the time of Marcos nutribun was free, there was even milk.",Text,24/11/16 18:54,https://drive.google.com/file/d/1-L_CrAhfPSByvDgi_AYH9dU0vtaZwsCo/view?usp=share_link,Rational,0,0,0
23-112,19/04/23 23:16:35,https://twitter.com/Mandiri94213873/status/1004222206300131328?s=20,23,"Rosales, Christian Jay",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,Panahon ni Marcos,@Mandiri94213873,Mandirigma,"sa .mga nag Rarally  diko sila masisi kasi ngaaah
kaylangan nila ng MONEY",Anonymous,05/18,28,43,NULL,Masakit ba yan  sa nangyayari ngayon sa pilipinas  panahon ni Marcos libre LNG ang NFA na bigas panahon ni Marcos mura LNG ang bilihin ..wow,"What's happening to the Philippines right now is painful, during the time of Marcos NFA rice was free and goods were cheap ..wow","Text, Reply (Comment)",06/05/18 12:43,https://drive.google.com/file/d/130vaNNC23pBQ7XqAOvB1Fmqz8i01ev2y/view?usp=share_link,Rational,0,0,0
23-113,19/04/23 23:20:56,https://twitter.com/febzcalibo/status/729811786749255681?s=20,23,"Rosales, Christian Jay",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,Panahon ni Marcos,@febzcalibo,Pebs,Sound Engineer but music producer by heart,Anonymous,05/11,393,609,NULL,sa panahon ni marcos. naay libre na food sa tanan public schools. Ang mga infrastructures.,"During the time of marcos, there was free food in public schools. The infrastructures.",Text,10/05/16 07:14,https://drive.google.com/file/d/1acBkIrQ6H_uUB8E4CyE8BTk2pZG6K9dF/view?usp=share_link,Rational,3,1,0
23-114,19/04/23 23:23:42,https://twitter.com/__Loke/status/1440265487451971591?s=20,23,"Rosales, Christian Jay",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,Panahon ni Marcos,@__Loke,Psycho009,Joshua 1:9,Anonymous,03/21,278,39,NULL,"Yah! Mga bobo kayo?! Sabihin nyong dahil kay Ferdinand Marcos nagdusa ang Pilipino! Gagu kayo. Dahil kay Marcos, noon ang mga magsasaka ay matataas ang sahod nila. Walang naghihirap noon sa panahon ni Marcos. Libre din noon ang gatas. False lahat ng info mo girl.","Yah! Are you idiots?! Say that the Filipinos suffered because of Ferdinand Marcos! Gago kayo. Because of Marcos before, the farmers had high pay. Nobody suffered poverty during the time of Marcos. Milk was also free back then. All your info is false girl.",Text,21/09/21 18:43,https://drive.google.com/file/d/1D1OXSZsTtYukyG_O9J34635ZM-pOZXkt/view?usp=share_link,Emotional,0,0,0
23-115,19/04/23 23:25:38,https://twitter.com/LinaWynrick/status/1462463951128567811?s=20,23,"Rosales, Christian Jay",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,Panahon ni Marcos,@LinaWynrick,angels_loves_me,simple but amazing!!!! ;),Anonymous,08/15,966,633,NULL,"#MarcosJr2022
mahalaga pa ang singko noon. Mura pa noon ang bilihin, ngayon grabe na, sa kuryente pa lang ang taas na. Dati halos libre lang ang kuryente at tubig namin sa panahon ni Marcos. May libre pa kaming bigas at groceries sa company. Nung si corykong tumaas na lahat","#MarcosJr2022
The five-peso coin was still valuable back then. Goods were cheap back then, but now even electricity on its own is already expensive. Before, electricity and water were almost free in the time of Marcos. We even had free rice and groceries from the company. When corykong came into power everything went up","Text, Image",22/11/21 00:52,https://drive.google.com/file/d/1kLMgJMcMdNnmNcRvfR8Vgxcc7WIggyjK/view?usp=share_link,Rational,2,0,1
23-116,19/04/23 23:27:44,https://twitter.com/vyn_florendo/status/911092513674366976?s=20,23,"Rosales, Christian Jay",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,Panahon ni Marcos,@vyn_florendo,Vyn Florendo,ur action defines ur character,Anonymous,09/17,135,24,"Manila City, National Capital ",Bakit nung panahon ni Marcos may nutribun at sopas na libre sa mga schools after ng regime nya wala na,"Why was there free soup and nutribun during the time of Marcos, which all disappeared after his regime",Text,22/09/17 12:59,https://drive.google.com/file/d/1Y81YZf4bS8ORcdpVefn_TOSSZiY5KbM-/view?usp=share_link,Rational,0,0,0
23-117,19/04/23 23:30:02,https://twitter.com/Mandiri94213873/status/1003285887805865984?s=20,23,"Rosales, Christian Jay",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,Panahon ni Marcos,@Mandiri94213873,Mandirigma,"sa .mga nag Rarally  diko sila masisi kasi ngaaah
kaylangan nila ng MONEY",Anonymous,05/18,28,43,NULL,"Maraming  libre sa Panahon ni Marcos at maraming  rasyon kahit Hindi Bagyo 
Panahon ni Panot  sinalanta kna ng Bagyo 
Di ka bibigyan ng tulong  kung di ka supporters
 Na alala nyo ba ang Yolanda","A lot of things were free during the time of Marcos and there were a lot of rations even if there weren't typhoons. During the time of Panot, even if you already suffered from the typhoon, you will still not be given aid if you were not a supporter.
Do you remember Yolanda","Text, Reply (Comment)",03/06/18 22:42,https://drive.google.com/file/d/1_iypwIX2okKN-uJl-8JmLxrDgetpekiH/view?usp=share_link,Rational,0,0,0
23-118,19/04/23 23:32:29,https://twitter.com/Jonatha65851696/status/966951399329157122?s=20,23,"Rosales, Christian Jay",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,Panahon ni Marcos,@Jonatha65851696,Mandirigma,press freedom ginagamit ng Media para gawing tanga mga tao.,Anonymous,12/16,86,61,NULL,panahon ni Marcos hindi benibenta mga NFA nA Bigas libre ito at ni rarasyon sa mahirap at binibigay,"During the time of Marcos NFA rice was not sold, it was free, rationed, and given to the poor","Text, Reply (Comment)",23/02/18 16:22,https://drive.google.com/file/d/11aIOfrIxolI_VhTw6_zmPzpRt070CqHB/view?usp=share_link,Rational,0,0,0
23-119,19/04/23 23:35:13,https://twitter.com/Jonatha65851696/status/964677123762831361?s=20,23,"Rosales, Christian Jay",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,Panahon ni Marcos,@Jonatha65851696,Mandirigma,press freedom ginagamit ng Media para gawing tanga mga tao.,Anonymous,12/16,86,61,NULL,Panahon ni Marcos ang NFA binibigay lng yan umupo lng si CORY aba may presyo nA.. May nutreaban n libre at juices at yellow corn. Sa school,"During the time of Marcos they simply gave away NFA, when Cory came into power it suddenly received a price. There was free nutribun amd yellow corn in school.",Text,17/02/18 09:45,https://drive.google.com/file/d/12QuQS-cSPiRBVpiOCssZn1pbbqif2Fc4/view?usp=share_link,Rational,9,0,4
23-120,19/04/23 23:37:18,https://twitter.com/merilla2010/status/962575455407702017?s=20,23,"Rosales, Christian Jay",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,Panahon ni Marcos,@merilla2010,Marski 👊👊👊,Simple Man,Anonymous,08/10,613,1033,Saudi Arabia,"akala mo naman nandun na sya the time of Marcos?
hoy eneng wag ka eepal kasi ako buhay panahon ni marcos but i never had bad experience
& i remember my school days. libre kami ng gatas, tinapay at bulgor sa school...
after EDSA, NPA's na pumalit panay ang kurakot sa bukid..😠😠","They act like they were already there during the time of Marcos?
Hey eneng don't be a brat because I was alive during the time of Marcos but I never had a bad experience, and I remember my school days, milk, bread, and bulgor were free in school...
After EDSA, the NPAs that replaced them dabbled in corrupt acts in the farm..😠😠","Text, Reply (Quote tweet)",11/02/18 14:34,https://drive.google.com/file/d/1CJxCvpSxbCMQ_PxXndM-Y_Evg7RknHz3/view?usp=share_link,Emotional,1,1,0
23-121,19/04/23 19:37:02,https://twitter.com/Symplytessie/status/1044365526242275328,23,"Luteria, Jian Lawrence",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,"nagugutom, Marcos",@Symplytessie,tessie,NULL,Anonymous,11/13,78,19,"Chicago, IL",Kawawa naman ung mga mahihirap na nagugutom di kasi sila makakautang kung walang project style marcos lang yan,So pitiful for the poor who are starving because they can't get loans without marcos style projects,"Text, Reply",25/09/18 07:18,https://drive.google.com/file/d/1UokfUfbr2WWEirjklLTwA2oQ8kEzdPKN/view?usp=sharing,Emotional,0,0,0
23-122,19/04/23 19:49:00,https://twitter.com/bambalanmannah/status/745926060945047553,23,"Luteria, Jian Lawrence",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,"walang gutom, Marcos",@bambalanmannah,Minerva B. Ruiz,NULL,Identified,03/16,25,68,NULL,"Sa time ni Pres Marcos walang gutom sa school kasi may nutriban am & pm, ligtas ang mga kalsada, magalang ang mga tao.","During the time of Pres Marcos, no one was hungry in school because there was nutribun am & pm, the roads were safe, the people were polite.","Text, Reply",23/06/16 18:26,https://drive.google.com/file/d/1aPsj90cbViZXftNra8JOc4WZQIJ8MVwR/view?usp=share_link,Rational,6,0,2
23-123,19/04/23 19:54:08,https://twitter.com/Superknicks/status/799670049124384768,23,"Luteria, Jian Lawrence",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,"nutribun, Marcos",@Superknicks,engapoyngaranko,NULL,Anonymous,04/11,82,23,NULL,"@MJcayabyabINQ ate hindi kba nakakain ng nutribun kya k nagkaganyan? Tanong mo s mga nkkatanda
Libre dti un pnhin ni marcos","@MJcayabyabINQ sister, are you like this because you didn't get to eat nutribun? Ask the elders
It was free during the time of Marcos.","Text, Reply",19/11/16 1:46,https://drive.google.com/file/d/1MktSKJ2IDUZSfhWkD5e8JnMA1F8qpyQQ/view?usp=sharing,Emotional,0,0,0
